Date,Portfolio Value,Running Max,Drawdown
2016-08-22,1.1361700104357417,1.1420447219459684,-0.0051440292987971195
2016-08-23,1.1372571815299146,1.1420447219459684,-0.00419207787931118
2016-08-24,1.1335505326307618,1.1420447219459684,-0.007437702877986327
2016-08-25,1.130796108870005,1.1420447219459684,-0.009849538165893
2016-08-26,1.1281191808115187,1.1420447219459684,-0.012193516476939241
2016-08-29,1.135054716000941,1.1420447219459684,-0.006120606146768845
2016-08-30,1.1308971443487534,1.1420447219459684,-0.009761069232227816
2016-08-31,1.1304017766769092,1.1420447219459684,-0.010194824287809302
2016-09-01,1.1303191019138958,1.1420447219459684,-0.010267216166537578
2016-09-02,1.1353983038430404,1.1420447219459684,-0.005819752917909319
2016-09-06,1.1419173591151386,1.1420447219459684,-0.00011152175425564402
2016-09-07,1.1404084478442837,1.1420447219459684,-0.0014327583414566738
2016-09-08,1.1351035968609149,1.1420447219459684,-0.006077804968290817
2016-09-09,1.1145395753298037,1.1420447219459684,-0.02408412392931313
2016-09-12,1.1252618136598729,1.1420447219459684,-0.014695491309218224
2016-09-13,1.115925728659064,1.1420447219459684,-0.022870376951963263
2016-09-14,1.1199591363375572,1.1420447219459684,-0.019338634629630664
2016-09-15,1.1276603711733548,1.1420447219459684,-0.012595260497420447
2016-09-16,1.1224552640192778,1.1420447219459684,-0.01715296918785414
2016-09-19,1.1203005485650945,1.1420447219459684,-0.019039686417729105
2016-09-20,1.1204787006197852,1.1420447219459684,-0.018883692478729
2016-09-21,1.1290638854269508,1.1420447219459684,-0.011366311904930588
2016-09-22,1.1363853589087656,1.1420447219459684,-0.004955465340761477
2016-09-23,1.1312457563248306,1.1420447219459684,-0.009455816758854313
2016-09-26,1.1238412008141185,1.1420447219459684,-0.01593941181290368
2016-09-27,1.1300454686620462,1.1420447219459684,-0.010506815585536983
2016-09-28,1.1367669980386408,1.1420447219459684,-0.004621293549988763
2016-09-29,1.1275597641198998,1.1420447219459684,-0.012683354292279568
2016-09-30,1.1333368671444932,1.1420447219459684,-0.007624793175032211
2016-10-03,1.1308050825180205,1.1420447219459684,-0.009841680638212068
2016-10-04,1.1234220790990574,1.1420447219459684,-0.016306404196833206
2016-10-05,1.1270750310418052,1.1420447219459684,-0.013107797458803421
2016-10-06,1.1257223723519116,1.1420447219459684,-0.014292215777894022
2016-10-07,1.126299307618621,1.1420447219459684,-0.013787038304873296
2016-10-10,1.1336681668952278,1.1420447219459684,-0.0073346996748669775
2016-10-11,1.1261418928919953,1.1420447219459684,-0.01392487417382022
2016-10-12,1.1278053125824523,1.1420447219459684,-0.01246834654535514
2016-10-13,1.1263323886381114,1.1420447219459684,-0.01375807182146446
2016-10-14,1.1228021143673652,1.1420447219459684,-0.01684925923550092
2016-10-17,1.1236387454387957,1.1420447219459684,-0.016116686285113355
2016-10-18,1.1248269580453225,1.1420447219459684,-0.01507626064880188
2016-10-19,1.1269721807049404,1.1420447219459684,-0.013197855522982813
2016-10-20,1.1261767120365878,1.1420447219459684,-0.013894385749047207
2016-10-21,1.1244466123762535,1.1420447219459684,-0.015409299856251555
2016-10-24,1.128280056512307,1.1420447219459684,-0.012052650101308921
2016-10-25,1.129879767984759,1.1420447219459684,-0.010651906818921373
2016-10-26,1.1263649119092773,1.1420447219459684,-0.013729593715011177
2016-10-27,1.1236282244158995,1.1420447219459684,-0.01612589872898184
2016-10-28,1.1188470022336932,1.1420447219459684,-0.02031244422087768
2016-10-31,1.1191624345337363,1.1420447219459684,-0.020036244616797653
2016-11-01,1.1148004689121598,1.1420447219459684,-0.02385567965095642
2016-11-02,1.1139956899951984,1.1420447219459684,-0.024560362139738567
2016-11-03,1.1114222362518338,1.1420447219459684,-0.026813736017234014
2016-11-04,1.1089261337223346,1.1420447219459684,-0.02899937943516074
2016-11-07,1.1221903307874115,1.1420447219459684,-0.0173849506740212
2016-11-08,1.1256607453117242,1.1420447219459684,-0.014346177797947326
2016-11-09,1.130798870517856,1.1420447219459684,-0.00984712000502942
2016-11-10,1.125539861389803,1.1420447219459684,-0.014452026474096482
2016-11-11,1.119039572841323,1.1420447219459684,-0.02014382507319522
2016-11-14,1.1163972550423644,1.1420447219459684,-0.022457497863921122
2016-11-15,1.1240752151375195,1.1420447219459684,-0.015734503617187635
2016-11-16,1.1226734465722366,1.1420447219459684,-0.016961923645796004
2016-11-17,1.1206080858593157,1.1420447219459684,-0.01877039985800739
2016-11-18,1.1171144308567789,1.1420447219459684,-0.021829522618615125
2016-11-21,1.1248483846288453,1.1420447219459684,-0.015057499051194505
2016-11-22,1.123560314147272,1.1420447219459684,-0.016185362484929758
2016-11-23,1.1201334880119687,1.1420447219459684,-0.019185968388930035
2016-11-25,1.1237538304601078,1.1420447219459684,-0.016015915256535788
2016-11-28,1.1228936367518298,1.1420447219459684,-0.01676912018078099
2016-11-29,1.1214593514821867,1.1420447219459684,-0.01802501256580007
2016-11-30,1.116097736894644,1.1420447219459684,-0.022719762678918887
2016-12-01,1.1147509153395239,1.1420447219459684,-0.023899069871745216
2016-12-02,1.1178545587538218,1.1420447219459684,-0.021181450014433924
2016-12-05,1.1212142803487781,1.1420447219459684,-0.01823960235260891
2016-12-06,1.1233231083963278,1.1420447219459684,-0.016393065166257458
2016-12-07,1.1309874603733543,1.1420447219459684,-0.009681986493290095
2016-12-08,1.13169110157211,1.1420447219459684,-0.009065862461337292
2016-12-09,1.138455029072567,1.1420447219459684,-0.003143215676602214
2016-12-12,1.1437796095633066,1.1437796095633066,0.0
2016-12-13,1.1498955663956416,1.1498955663956416,0.0
2016-12-14,1.138829674509215,1.1498955663956416,-0.009623388601377719
2016-12-15,1.14387373945668,1.1498955663956416,-0.005236846818913352
2016-12-16,1.1437317032317753,1.1498955663956416,-0.0053603677968661
2016-12-19,1.1466871062338202,1.1498955663956416,-0.0027902187429753836
2016-12-20,1.1472330909738748,1.1498955663956416,-0.002315406285209308
2016-12-21,1.1470647083354029,1.1498955663956416,-0.0024618392686842866
2016-12-22,1.1465329147910195,1.1498955663956416,-0.002924310435566238
2016-12-23,1.1486008717886655,1.1498955663956416,-0.0011259236445569558
2016-12-27,1.1504124175979769,1.1504124175979769,0.0
2016-12-28,1.1465413484574818,1.1504124175979769,-0.003364940330336254
2016-12-29,1.1491444989291344,1.1504124175979769,-0.0011021427180782982
2016-12-30,1.1465256144573526,1.1504124175979769,-0.003378617164738017
2017-01-03,1.1542886770362675,1.1542886770362675,0.0
2017-01-04,1.1539740492841861,1.1542886770362675,-0.0002725728479717798
2017-01-05,1.1574663062343615,1.1574663062343615,0.0
2017-01-06,1.1564090360328694,1.1574663062343615,-0.0009134349706747155
2017-01-09,1.1558426272194453,1.1574663062343615,-0.0014027872830256404
2017-01-10,1.1539575403479094,1.1574663062343615,-0.0030314194612431813
2017-01-11,1.156893463923203,1.1574663062343615,-0.000494910571541621
2017-01-12,1.153460587918884,1.1574663062343615,-0.003460764511158487
2017-01-13,1.1537454220617926,1.1574663062343615,-0.0032146803345612777
2017-01-17,1.1559675213386162,1.1574663062343615,-0.0012948842550945198
2017-01-18,1.1521214789955543,1.1574663062343615,-0.004617695746320099
2017-01-19,1.1453865182399834,1.1574663062343615,-0.010436405733206934
2017-01-20,1.1493987089368973,1.1574663062343615,-0.006970049369048925
2017-01-23,1.150092300126006,1.1574663062343615,-0.00637081707574347
2017-01-24,1.1501067547827386,1.1574663062343615,-0.006358328887832678
2017-01-25,1.1553887848615891,1.1574663062343615,-0.00179488712680656
2017-01-26,1.1538126587756867,1.1574663062343615,-0.0031565907698526295
2017-01-27,1.1553030389642462,1.1574663062343615,-0.0018689678122494509
2017-01-30,1.1510495245613288,1.1574663062343615,-0.005543817248476748
2017-01-31,1.1505286253764773,1.1574663062343615,-0.005993851242594648
2017-02-01,1.155848007670381,1.1574663062343615,-0.0013981388099714386
2017-02-02,1.1576385697862137,1.1576385697862137,0.0
2017-02-03,1.164721950584554,1.164721950584554,0.0
2017-02-06,1.1673525866378138,1.1673525866378138,0.0
2017-02-07,1.1697895726769012,1.1697895726769012,0.0
2017-02-08,1.1715169199151891,1.1715169199151891,0.0
2017-02-09,1.1715938751191393,1.1715938751191393,0.0
2017-02-10,1.1721334156308332,1.1721334156308332,0.0
2017-02-13,1.1765176716463512,1.1765176716463512,0.0
2017-02-14,1.1804318313031894,1.1804318313031894,0.0
2017-02-15,1.1847548206424554,1.1847548206424554,0.0
2017-02-16,1.1883229397702346,1.1883229397702346,0.0
2017-02-17,1.1889642759132035,1.1889642759132035,0.0
2017-02-21,1.194101946090388,1.194101946090388,0.0
2017-02-22,1.1935300369355286,1.194101946090388,-0.0004789449985671347
2017-02-23,1.199367630201926,1.199367630201926,0.0
2017-02-24,1.2024251590407187,1.2024251590407187,0.0
2017-02-27,1.2015609003444492,1.2024251590407187,-0.0007187629847657122
2017-02-28,1.202639810035818,1.202639810035818,0.0
2017-03-01,1.215915799201264,1.215915799201264,0.0
2017-03-02,1.2105969446294433,1.215915799201264,-0.004374360934626012
2017-03-03,1.2116786599828635,1.215915799201264,-0.003484730785786146
2017-03-06,1.2070851524179351,1.215915799201264,-0.007262547940514999
2017-03-07,1.2032217063230313,1.215915799201264,-0.010439944021264797
2017-03-08,1.1979168936413462,1.215915799201264,-0.014802756549212679
2017-03-09,1.1999477225841446,1.215915799201264,-0.013132551306273626
2017-03-10,1.2024770098982807,1.215915799201264,-0.011052401253286789
2017-03-13,1.2024313419833241,1.215915799201264,-0.011089959705102716
2017-03-14,1.2012171211570128,1.215915799201264,-0.012088565716397996
2017-03-15,1.2137685478893947,1.215915799201264,-0.0017659539527981665
2017-03-16,1.2134375320842226,1.215915799201264,-0.002038189748557697
2017-03-17,1.210725819427124,1.215915799201264,-0.004268371031570798
2017-03-20,1.2129393702825355,1.215915799201264,-0.0024478906522010986
2017-03-21,1.2072641391426953,1.215915799201264,-0.007115344717333172
2017-03-22,1.2088092843369944,1.215915799201264,-0.005844578110538389
2017-03-23,1.2064607119297532,1.215915799201264,-0.007776103639513304
2017-03-24,1.2048163709294515,1.215915799201264,-0.00912845139367681
2017-03-27,1.2075028722777261,1.215915799201264,-0.00691900453062971
2017-03-28,1.2137777183316947,1.215915799201264,-0.0017584119484044401
2017-03-29,1.2143716242840807,1.215915799201264,-0.001269968626279502
2017-03-30,1.2170792259401195,1.2170792259401195,0.0
2017-03-31,1.211392344420964,1.2170792259401195,-0.0046725647747070526
2017-04-03,1.2131242697393072,1.2170792259401195,-0.003249547043872479
2017-04-04,1.2158833974079097,1.2170792259401195,-0.000982539597030819
2017-04-05,1.2132092695799557,1.2170792259401195,-0.00317970784290936
2017-04-06,1.214526061028143,1.2170792259401195,-0.00209778037251797
2017-04-07,1.2124208768944282,1.2170792259401195,-0.0038274821773356615
2017-04-10,1.212765195102082,1.2170792259401195,-0.0035445768410887813
2017-04-11,1.2135407546203134,1.2170792259401195,-0.0029073467399567685
2017-04-12,1.2170179690485246,1.2170792259401195,-5.033106332716905e-05
2017-04-13,1.2112609543508919,1.2170792259401195,-0.004780520006603015
2017-04-17,1.216819446108521,1.2170792259401195,-0.00021344529268236642
2017-04-18,1.2129023383633726,1.2170792259401195,-0.003431894561769843
2017-04-19,1.2061674704627046,1.2170792259401195,-0.008965526027269341
2017-04-20,1.2120347603635209,1.2170792259401195,-0.004144730654409218
2017-04-21,1.2091761948066353,1.2170792259401195,-0.0064934401681037805
2017-04-24,1.2187777290943869,1.2187777290943869,0.0
2017-04-25,1.2197902640396014,1.2197902640396014,0.0
2017-04-26,1.220623528794886,1.220623528794886,0.0
2017-04-27,1.2180453808572862,1.220623528794886,-0.0021121565140933213
2017-04-28,1.218216716594746,1.220623528794886,-0.001971789125281053
2017-05-01,1.2200099271677853,1.220623528794886,-0.0005026952312695155
2017-05-02,1.2218358887859178,1.2218358887859178,0.0
2017-05-03,1.2205425080899546,1.2218358887859178,-0.0010585551691793566
2017-05-04,1.2180656651247652,1.2218358887859178,-0.003085703813217368
2017-05-05,1.2217130678210748,1.2218358887859178,-0.00010052165431561582
2017-05-08,1.2268423498588343,1.2268423498588343,0.0
2017-05-09,1.2236848488423746,1.2268423498588343,-0.0025736811390828208
2017-05-10,1.2246511185447722,1.2268423498588343,-0.0017860740740766841
2017-05-11,1.2279420077369236,1.2279420077369236,0.0
2017-05-12,1.2311562085974093,1.2311562085974093,0.0
2017-05-15,1.2374756073934035,1.2374756073934035,0.0
2017-05-16,1.2397396106058605,1.2397396106058605,0.0
2017-05-17,1.2288522462039553,1.2397396106058605,-0.008781976722180018
2017-05-18,1.2296245816681475,1.2397396106058605,-0.00815899472048794
2017-05-19,1.2344994792733304,1.2397396106058605,-0.004226799956782251
2017-05-22,1.2382753392653991,1.2397396106058605,-0.0011811120076624427
2017-05-23,1.2399389694789262,1.2399389694789262,0.0
2017-05-24,1.2429088142251485,1.2429088142251485,0.0
2017-05-25,1.2447637320486082,1.2447637320486082,0.0
2017-05-26,1.2449390412947219,1.2449390412947219,0.0
2017-05-30,1.2419667190884098,1.2449390412947219,-0.002387524294539651
2017-05-31,1.2391591479328792,1.2449390412947219,-0.004642711948234576
2017-06-01,1.2447923022641336,1.2449390412947219,-0.00011786844634228367
2017-06-02,1.2494155850884887,1.2494155850884887,0.0
2017-06-05,1.2491357817281934,1.2494155850884887,-0.00022394739079191147
2017-06-06,1.2547456106755082,1.2547456106755082,0.0
2017-06-07,1.2539097855867376,1.2547456106755082,-0.000666131111883772
2017-06-08,1.251997888302675,1.2547456106755082,-0.0021898641042895463
2017-06-09,1.2524928938696074,1.2547456106755082,-0.0017953573909599094
2017-06-12,1.2503762237492029,1.2547456106755082,-0.003482289070493716
2017-06-13,1.2536372467059393,1.2547456106755082,-0.0008833375945998436
2017-06-14,1.2532958575813824,1.2547456106755082,-0.0011554159518798938
2017-06-15,1.2507265180671945,1.2547456106755082,-0.003203113502943397
2017-06-16,1.252288498522758,1.2547456106755082,-0.0019582552286652845
2017-06-19,1.258632951231365,1.258632951231365,0.0
2017-06-20,1.2563543242737076,1.258632951231365,-0.00181039830192598
2017-06-21,1.2551063098663093,1.258632951231365,-0.0028019617328510363
2017-06-22,1.2555826200158704,1.258632951231365,-0.0024235272185670472
2017-06-23,1.258872576432972,1.258872576432972,0.0
2017-06-26,1.2581597406326908,1.258872576432972,-0.0005662493675897526
2017-06-27,1.2519155580053587,1.258872576432972,-0.005526388101428102
2017-06-28,1.258717921650503,1.258872576432972,-0.0001228518162714587
2017-06-29,1.2505685851607082,1.258872576432972,-0.00659637156906954
2017-06-30,1.2506162928231992,1.258872576432972,-0.006558474435249897
2017-07-03,1.2534987772451875,1.258872576432972,-0.004268739575701284
2017-07-05,1.2553914703172466,1.258872576432972,-0.002765256929807093
2017-07-06,1.2464045359208364,1.258872576432972,-0.009904132273231248
2017-07-07,1.2474390145451872,1.258872576432972,-0.009082382205975034
2017-07-10,1.246630927744022,1.258872576432972,-0.009724295308455198
2017-07-11,1.2471874279625443,1.258872576432972,-0.009282232919504578
2017-07-12,1.252193101290776,1.258872576432972,-0.005305918380653165
2017-07-13,1.253666416947817,1.258872576432972,-0.004135573037826123
2017-07-14,1.2581507353032026,1.258872576432972,-0.0005734028552871545
2017-07-17,1.257177726421155,1.258872576432972,-0.001346323721356606
2017-07-18,1.261758859605311,1.261758859605311,0.0
2017-07-19,1.2657828456340752,1.2657828456340752,0.0
2017-07-20,1.2673874158833656,1.2673874158833656,0.0
2017-07-21,1.266502557627886,1.2673874158833656,-0.0006981750366068733
2017-07-24,1.2646567589022333,1.2673874158833656,-0.0021545558579094963
2017-07-25,1.2666332031382512,1.2673874158833656,-0.0005950924994695889
2017-07-26,1.2682667096507378,1.2682667096507378,0.0
2017-07-27,1.2656469315813934,1.2682667096507378,-0.0020656365490078067
2017-07-28,1.2644558673860458,1.2682667096507378,-0.0030047640892044963
2017-07-31,1.2660552201329713,1.2682667096507378,-0.0017437101367862278
2017-08-01,1.2704362629247858,1.2704362629247858,0.0
2017-08-02,1.2779636799835072,1.2779636799835072,0.0
2017-08-03,1.2784164207175628,1.2784164207175628,0.0
2017-08-04,1.277596838708005,1.2784164207175628,-0.0006410915850859933
2017-08-07,1.2809790219104122,1.2809790219104122,0.0
2017-08-08,1.2799281478066684,1.2809790219104122,-0.0008203679262261339
2017-08-09,1.2850799004165117,1.2850799004165117,0.0
2017-08-10,1.2773673679462847,1.2850799004165117,-0.006001597618737346
2017-08-11,1.2772752639445837,1.2850799004165117,-0.006073269428148697
2017-08-14,1.2824095716275252,1.2850799004165117,-0.0020779476732310123
2017-08-15,1.2835051732638352,1.2850799004165117,-0.0012253924072472772
2017-08-16,1.2836151493517287,1.2850799004165117,-0.0011398132243047282
2017-08-17,1.272501933738643,1.2850799004165117,-0.00978769232465002
2017-08-18,1.271407628508175,1.2850799004165117,-0.010639238777219435
2017-08-21,1.2725116849222273,1.2850799004165117,-0.009780104326751046
2017-08-22,1.279041919586011,1.2850799004165117,-0.004698525615834218
2017-08-23,1.2778135852439167,1.2850799004165117,-0.005654368393933946
2017-08-24,1.2744551948824796,1.2850799004165117,-0.008267739251534822
2017-08-25,1.2781920608533566,1.2850799004165117,-0.005359853158486599
2017-08-28,1.2807677125020023,1.2850799004165117,-0.003355579612685361
