Date,JPM,SPY,TLT,GLD,JNJ,AAPL,XOM,KO
2016-02-04,0.01724452710838742,0.00156838813750948,0.004845671838514365,0.012082377069329242,-0.0023044991327226816,0.008035026685637048,0.01720219258045952,-0.004447546545035652
2016-02-05,-0.0111300065839961,-0.01905039539385267,0.0011664754017317591,0.015827077912906162,-0.03233907659804969,-0.026708008790015114,0.003131693772163713,-0.0021160918191183153
2016-02-08,-0.020952521827651283,-0.013461013818956036,0.02152033254797625,0.013443751249405,0.014521983977186625,0.010529550952899092,0.013486459486043323,0.004948350639173427
2016-02-09,-0.006013542742343003,5.407740194196542e-05,0.0010644552109850824,-0.002196257541759894,-0.0002942930492371154,-0.0002101817766279046,-0.004351559147520168,0.015240350514657885
2016-02-10,-0.012099489952985265,-0.0008626538523819338,0.008812508322351809,0.007747818623272673,-0.00235374019865342,-0.007579937113241564,-0.00911624508126474,-0.017321200949965032
2016-02-11,-0.044128246568420404,-0.0130083249880254,0.007003771829116268,0.040188699204219525,-0.0002946741105388506,-0.006046366895249511,0.0031511078673613913,-0.0032902061877472244
2016-02-12,0.08328581624363185,0.020617067931594235,-0.016601535379183074,-0.005879363032052054,0.00117984431297935,0.003094696544762243,0.017964857508071308,0.01650564893408024
2016-02-16,0.01495938446690448,0.016878258701435334,-0.010571199321978475,-0.030331226332987904,0.0049105911047715445,0.02819467397464326,0.0023443910873715,0.005798853207925614
2016-02-17,0.007198105388293907,0.01633489009076361,-0.0061485087717716436,0.00618634429410414,0.0017591423889966595,0.015314490289951577,0.009603594059474085,0.0029983189124576093
2016-02-18,-0.016335021476669653,-0.004096371229161955,0.012295931413688121,0.02433319602449635,0.016975909340041007,-0.01895638549395584,0.005487720727075596,0.0027590730459066126
2016-02-19,0.00017311918249407476,-0.00046791251750788465,0.0008405008555820714,-0.006002190201855662,0.006474031345475195,-0.0022854793989851574,0.0006067709473518423,0.0036691072963692672
2016-02-22,0.012971150896949668,0.01447889632563859,-0.0005342167794065711,-0.01777516528948675,0.005664043348519554,0.008746477232801864,-0.0013334244928948635,0.0038834758899055632
2016-02-23,-0.04183038393578964,-0.012629483215652382,0.004047491543994308,0.014979681261872546,-0.006395966853887214,-0.022605683318398406,-0.014079680773035341,-0.005689198870544754
2016-02-24,0.0003564855372508724,0.004575840256100916,-0.001977058454875724,0.003327072049028157,0.008455180892436465,0.014890907166424494,0.0035700228306914106,0.0050357006685552985
2016-02-25,0.015496929458332254,0.012111653737014505,0.003581414867257049,0.0026358095143694804,0.013528631181609407,0.0068679419787054385,0.006011222006255368,0.005693263215974298
2016-02-26,0.009296561148792293,-0.002301338011970855,-0.009644222055197105,-0.006869043174790979,-0.0056400493550613495,0.0015502488848575524,-0.0031708187086195716,-0.02309753195602593
2016-02-29,-0.021550266608952096,-0.007842486379811109,0.00437061145376072,0.013064629590324062,-0.005388490470101925,-0.002270150027873341,-0.019571312490540116,-0.00023239647329154067
2016-03-01,0.05150984393770397,0.02350677962757608,-0.01760849907647366,-0.0073331317520045625,0.019104579479940043,0.03971440472767607,0.01409833670784133,0.012984274674991303
2016-03-02,0.009459389210789926,0.004492537166165933,0.004126789355027416,0.007726956678680841,-0.00167882475106651,0.002188488016392931,0.017470235914658794,0.0018311638794747953
2016-03-03,0.003347129048584474,0.003919641884287506,0.0036445831794227335,0.017273365743903035,-0.00364341324511519,0.007444021331071804,-0.003627107685130526,0.004340611504748848
2016-03-04,0.0015006080049675408,0.0032534038390001907,-0.006412528923096961,-0.0015737798071993048,-0.0014065608880591274,0.014877194917347403,-0.0013354029569235815,0.0034121944091669576
2016-03-07,-0.0018316824873439996,0.0007980033030852152,-0.0003113487736564613,0.004977588099916774,0.0022533448250283694,-0.01106695672069613,0.026370315321246673,-0.002267100622270646
2016-03-08,-0.019352745011274264,-0.010917530578668067,0.011045313929703982,-0.0046227304062675945,-0.0048715386280399064,-0.008245834447316636,-0.021666682249386504,0.007043957288348945
2016-03-09,0.005784292437867045,0.004939640002080026,-0.006077666241344426,-0.00829324916913754,0.0058369535310136555,0.0008909202560458684,-0.0027835846468338143,0.011056239540888635
2016-03-10,-0.008626369834712544,0.0008022965398033488,-0.004102748504929754,0.016056181130168712,0.0028078357670904275,0.0004942465170583166,-0.002669941248898966,0.009373145012819828
2016-03-11,0.012455231291672808,0.01613683437621738,-0.010104069629855772,-0.01720161594971703,0.0053203747203325324,0.010774317243165132,0.0001218829008042821,0.007129798090091288
2016-03-14,-0.003707620419998947,-0.0012817538470245582,0.0031411640080667436,-0.012896749587957612,-0.0004642707979951588,0.002542270889798859,0.002676329230394403,0.0019912559507595518
2016-03-15,0.0013531577230010416,-0.001630101552877794,0.000938752796212805,0.0007635219800927739,0.0009285037127479967,0.02009378133961981,0.004975400019409326,-0.0011042867944834889
2016-03-16,-0.0047295244449515605,0.005787365503845843,0.0029717606296182364,0.02229567034444102,-0.0032472639939941095,0.013291173726297068,0.0006033430337071266,-0.00419981428587024
2016-03-17,-0.00288544458448714,0.006344113270112972,0.0041321795697077945,-0.003814570847019194,-0.0062383208423327785,-0.0016043557913710815,0.014842560159823881,0.015982275519921485
2016-03-18,0.02944667776037413,0.003929703861005551,0.0020960533237230905,-0.002746975852867317,0.007120290528145334,0.0011341516115708217,0.001189167925562673,-0.0037141911225943014
2016-03-21,-0.0003305366936539045,0.0014191607850668753,-0.007670452685001661,-0.007011719080860401,-0.0020465002984185743,-9.438566827624228e-05,-0.006888192043505104,0.00153528441578632
2016-03-22,-0.0036386053553985054,-0.0005374576012023846,-0.0002342394647699697,0.0029421526295791978,0.0009320750978687453,0.007648030157873631,0.005978974538341841,-0.0037225529573641225
2016-03-23,-0.004980226750650352,-0.006599697597850951,0.011324465300299513,-0.02263009809313099,0.010430686596393679,-0.00552835212675018,-0.004398184288813001,-0.000879167561302796
2016-03-24,-0.007674109413913555,-0.0004431391584556188,0.00038603935729830674,-0.0024011557999429334,-0.0017515691683602785,-0.004334419718162619,0.002746431039803321,0.002639939069619235
2016-03-28,-0.0013453061373803754,0.0005909368583170149,0.0013125304166761165,0.0023209545157449885,-0.0007388115887742019,-0.004542506627014942,0.0028575430178010564,0.004826703194398041
2016-03-29,-0.006228695038488108,0.009250150991502837,0.010484987901483889,0.01852490300494125,0.008408386881004759,0.023671541949404684,0.0036808578121680924,0.01484691438244612
2016-03-30,0.011519502274087712,0.004387933914739239,-0.010528701315924538,-0.013977800877817304,-0.0014662931681068692,0.017459093520877156,-0.00011842424946528762,0.0021516902650844383
2016-03-31,-0.008206415742524564,-0.002427314507574274,0.007094163197553405,0.004611451089358232,-0.007157018915806224,-0.005202624209190709,-0.011003309176655152,-0.0040791068205033865
2016-04-01,0.010975978485377569,0.006812001634179499,0.0026079199370916406,-0.006035354370591106,0.009149437671941874,0.009175178293454822,-0.007536671897289904,0.009484852451057346
2016-04-04,-0.003870144589268154,-0.0032376304113265197,0.0006122196332685181,-0.006670647201412416,-0.005495181099774538,0.010273599646973164,0.002410803146346563,0.0012809613322626312
2016-04-05,-0.014189021820032788,-0.009987931089875612,0.010935962834512702,0.013000448699038714,0.003315754929418935,-0.011788867419107008,-0.011423578132180867,-0.007677391611268791
2016-04-06,0.007710689951001548,0.010920984636440423,-0.007261870196213049,-0.00611933705841794,0.00431345509802572,0.010472446076582598,0.01337998293539755,0.0038686771927978203
2016-04-07,-0.025335830507293045,-0.011965809878204725,0.012344380764528484,0.014280811818710992,-0.0013706768767290933,-0.021809458990405983,-0.01128285365437165,-0.007493663074599088
2016-04-08,0.007327329118974157,0.0026965105694702896,-0.006322807712142553,-0.0015175811841288134,-0.0015556152802358447,0.0011055207305523673,0.010198258463667065,0.011001451089404757
2016-04-11,0.007966926608281133,-0.0023467398876748646,-0.001287541820475968,0.013510077429689682,-0.0011918174155349792,0.0033130548651256753,0.0013213330208030616,-0.009174573063533975
2016-04-12,0.018556476258235532,0.009312750322584051,-0.006902539864589996,0.0001666606070513943,0.0057817095689634,0.013025132861272715,0.012362367886960213,0.004522091098708492
2016-04-13,0.042341187023130944,0.010101087828965127,0.0035133274300553907,-0.010662277185778501,0.002463829044737631,0.014487526946917573,0.005690439313008389,-0.01307645426449855
2016-04-14,0.012947359418202131,4.778636585722751e-05,-0.004794953979362471,-0.01397656040779005,-0.0002737295825729902,0.0005356056636216522,0.007073046761646662,-0.004560924200061378
2016-04-15,-0.011503297754210329,-0.0011056128637519924,0.00856567526733909,0.006916553277877435,0.003095729495471211,-0.020071339765181384,-0.00538470423741555,0.005891420949166726
2016-04-18,0.0064649022822032,0.007026661832128189,-0.004322362312976447,-0.0015264612277039458,0.0068068421242284405,-0.021574863680413725,0.009532490125117254,0.0026032887184934683
2016-04-19,0.016862033875497007,0.0031542285491719113,-0.003122484379452173,0.015627688132066497,0.01577588946049202,-0.005303463321071122,0.005013263216356867,0.00822118715101583
2016-04-20,0.014529466483827358,0.0009529098020431004,-0.010999956992299276,-0.005101192515562736,0.007987110454994673,0.002057807850782467,0.006843502075254637,-0.047853912611448224
2016-04-21,-0.009962651439586634,-0.005378369194127375,-0.0059482473671514935,0.0037824404776412024,-8.787742486771055e-05,-0.010827906148180189,-0.000114985205829643,-0.01600182110873849
2016-04-22,0.005817691678613679,0.0,-0.0025639729815523093,-0.01281191427529893,-0.002201398423493428,-0.002736687820235839,0.008526233905436165,0.020155612851317395
2016-04-25,-0.005784041906147563,-0.0017230088373567654,-0.004129527283839529,0.0028840781155776707,0.0016768003628713224,-0.0056772766237399575,-0.002284797734724453,0.0038169964360705855
2016-04-26,0.005189030367163561,0.0014862820799212972,-0.004537133521176351,0.00397524805856353,-0.005285864033892418,-0.006947396404937911,0.00343514696665026,-0.004026157808187492
2016-04-27,0.0028153496186540394,0.0020581765848282085,0.00998008821748586,0.0028643974391455718,-0.0012401788233896704,-0.0625777108986546,0.009471736932964658,0.003368340547639237
2016-04-28,-0.00795519628957675,-0.009075823495579005,0.004124230749128932,0.018901209532051544,-0.002571498267497252,-0.03056653711694024,-0.004860908494951355,-0.0011187758614791266
2016-04-29,-0.0062892073152373,-0.005398900638007742,0.0025568990958368953,0.01945750344247421,-0.0035562088469530684,-0.011494294764317625,0.004203099611444161,0.0038089456852465897
2016-05-02,0.009335496086523287,0.00794857061870391,-0.010068302785505079,-0.0033158403319839547,0.005977762040183521,-0.0010666754911837772,0.008257842361040879,0.00401795329063348
2016-05-03,-0.019281767674333206,-0.0087031366236342,0.01259627171493971,-0.002271979748055264,-0.0005317732024475719,0.016445891682272284,-0.011444003196172559,-0.0031124259056033443
2016-05-04,-0.015825073375597132,-0.00557828149940276,0.00548532804425883,-0.006099544612754526,-0.004171104950157045,-0.01040122436945834,-0.0019291220816620713,0.003122143345432704
2016-05-05,-0.005359790253259722,-0.00019525077735804697,0.006685101752086364,-0.0011455641166617792,0.0058813626915346084,-0.004058826630119694,0.0011364309222907654,0.001778779313426071
2016-05-06,0.005878603670589788,0.003659009578644179,-0.004274511598015729,0.009093148301192455,-0.001239971711998633,-0.005577358304744706,0.005339114243448906,0.005769689628278174
2016-05-09,-0.006331396803190947,0.0008267113274593729,0.0031434390563556125,-0.020539038586043668,0.00869228059639493,0.0007550717489850367,0.0006777223805489729,-0.0017652030736854396
2016-05-10,0.013559967180321486,0.012433805124279829,7.633637480175537e-05,0.0027351995597273415,0.00835406822423912,0.006789796055099329,0.016032432489684778,0.011273228488519749
2016-05-11,-0.003707167531720623,-0.009354806441586927,0.005654195030051934,0.009423039824896229,-0.002616284217428655,-0.00974094286572702,-0.004818181236375119,-0.0063387903361259434
2016-05-12,-0.0006474332716639442,0.00029028330482083753,-0.0045590148693513965,-0.007861112535878512,-0.001224170652869172,-0.02345699898871867,0.009683481086181223,0.008139109272149003
2016-05-13,-0.009227611281896864,-0.0087141662124951,0.009693687224714864,0.0045394140453900444,-0.005865162030639581,0.001992406356298382,-0.011263604525481585,-0.010473357095680536
2016-05-16,0.00751634552919378,0.00986530151945142,-0.008617827862096972,0.0007394952589119264,0.007749074011142776,0.03711855750161863,0.010263817150741206,0.005953545344128175
2016-05-17,0.0,-0.00933326541070767,0.0016777485457450947,0.0034482607423815814,-0.005330478829434493,-0.00415414690010163,-0.0004466693258665666,-0.019070443943512427
2016-05-18,0.03859888794478339,0.00029253349565649955,-0.014235857115670325,-0.01734579222228738,-0.0021082425227059165,0.011445098630170847,-0.0020102854167300954,-0.006033956306546018
2016-05-19,-0.010150063769216677,-0.003464646971480967,0.004324608981508993,-0.0019150352244892144,-0.00651480746401345,-0.0038068918342991642,0.008505569568519888,-0.00359696004269916
2016-05-20,0.0018930205583720383,0.00631725085658541,0.0007688984476987848,-0.0013348098643799489,0.005265663516035524,0.010828109038885536,-0.004105968339500721,-0.008348049360523913
2016-05-23,-0.0007873141730720956,-0.0013625988607096629,0.0022286377733102825,-0.0028401665733093218,-0.004261545913070153,0.01270712150503539,-0.001560151554955258,0.0004547878657505944
2016-05-24,0.01701862940045995,0.012962088422849627,-0.004446819744455044,-0.01734103750687499,0.004725425738161038,0.015244364949325462,0.0007815904241437188,0.009097356333908069
2016-05-25,0.015184188698916135,0.006783413437133845,-0.003773192659068947,-0.0027280450681915758,0.005856970988233012,0.017568876503519126,0.006579694270027137,0.00022503430263820512
2016-05-26,-0.007478462496544158,0.00028677142269861733,0.005178618477448271,-0.003419400875365186,-0.003969991529410466,0.00793041773948322,-0.005096351945874766,0.006985618797415549
2016-05-27,0.006151062498885196,0.004299047895935271,-0.0014606296780862449,-0.008234680643287695,0.0014171846544248634,-0.0005977803524350733,0.002338367953711007,0.002013509506404665
2016-05-31,-0.0024455361209826387,-0.0019026517218077021,0.002387021438831294,0.003805525009163979,-0.003272806798466754,-0.0048831230680433935,-0.010999110570474535,-0.004020217088203992
2016-06-01,0.006435001900082504,0.0020491530725068596,0.004057225643673057,-0.0010339059082519197,0.000798613126237413,-0.014019247928777512,0.0024714964700467412,0.002242861705465282
2016-06-02,0.001826588071395685,0.003043723065131898,0.00720772147008919,-0.0023288275554191884,0.015162519540269148,-0.007515916564169722,-0.007955769872913687,0.0004476860097182289
2016-06-03,-0.01777818735255232,-0.0029871037507156473,0.014235315509109059,0.027751354156539065,0.002358346956310431,0.002046767330259769,-0.0018074662983054157,0.007155190264215072
2016-06-06,0.009900922707274384,0.005088529486565907,-0.007430432984240065,0.00033648146409448465,0.00880074854610835,0.007250617815715676,0.010976635821626557,0.007327210221150349
2016-06-07,-0.0033700705384973606,0.0015616674621259374,0.0024202738497307585,-0.0008408886281602301,-0.0003457079748417913,0.004055766448879394,0.015334660995915739,-0.0011024552928504683
2016-06-08,0.002920301385615609,0.003259246682314032,0.005355509281859794,0.014812339174809175,0.0006051548410264118,-0.0009086582696151702,0.0008816571753671454,0.005075292036165413
2016-06-09,-0.007662884570397321,-0.001365428592722484,0.006452886757806198,0.005556461757929565,0.01036248784597027,0.007175698637085448,-0.0013214180886155225,0.004610216412997747
2016-06-10,-0.01405415138788313,-0.009477419543818755,0.0048464381584532035,0.004041219495006354,8.573274274903397e-05,-0.008228527861403379,-0.007610025882789473,0.005026145967937934
2016-06-13,-0.00892848611939756,-0.007711738955647696,0.004451515634369851,0.007392817000753116,-0.001880300776114896,-0.015076694963569559,0.006779114464431579,-0.011393746778648906
2016-06-14,-0.01880806598224516,-0.0019669323853819254,-0.0007389801132490215,0.0010599906561068462,0.0028256785643765436,0.0012328374956123156,-0.0017659753466695571,-0.0017727040998157806
2016-06-15,-0.0017718120329714981,-0.0013941936180761338,0.0038443413571034313,0.007412264290884263,-0.006062116005820739,-0.003283289362140729,-0.002986002490711903,-0.000665901161936211
2016-06-16,0.004034235046411538,0.002984955870947603,0.004859947928330888,-0.010511020767707935,0.001975556250446431,0.004220873733024044,0.011757092105950662,0.006664954289250735
2016-06-17,0.0009641075255510945,-0.003724692171933164,-0.006229355876651854,0.012828891404313314,-0.009944732946425505,-0.022757915454992506,-0.00548137287212902,-0.011476383516737743
2016-06-20,0.0014451697677100306,0.006440098462458632,-0.010692154434751022,-0.005970132166106867,0.009178878910858446,-0.002412196436424874,0.004409422899092297,0.00424207723531822
2016-06-21,0.009299163825576162,0.002838549809240698,-0.004621757231839996,-0.019235474102691663,-0.003089178544983251,0.008516932107174302,0.004499526100404605,0.0033346420358653095
2016-06-22,-0.003812663245827852,-0.0016310526154765803,0.0016477789505522367,0.0004965672774475127,0.0024098615762802034,-0.003753481844266826,-0.003933553444388949,-0.005982545077561241
2016-06-23,0.021368337044664232,0.01302239421058582,-0.011437998624897916,-0.0065343333792947655,0.007899868392946985,0.005756439846089645,0.006910596172118977,0.004904146802550136
2016-06-24,-0.06947684144315147,-0.03590903633280018,0.026847215100943567,0.049038376152841456,-0.01490893895423362,-0.02809583921211667,-0.02625245304397461,-0.025510264844112895
2016-06-27,-0.03338939855578227,-0.017909690820982704,0.024966774919928048,0.005396827818855421,0.007956486945432939,-0.014561259571738039,-0.005929443436820558,-0.003414820344023517
2016-06-28,0.03315401353702896,0.018036073942805597,0.002083699063619049,-0.010735716822507735,0.014414645158303152,0.016840628845466776,0.02307002029086802,0.009136715461457001
2016-06-29,0.02822580577418643,0.01702733347638108,-0.007672239679893833,0.004149350816571085,0.009303726835704573,0.00865479630070265,0.017049861581960313,0.00588501792723628
2016-06-30,0.015359389235348075,0.013645871653152009,0.0036847414625669206,0.00500639622652943,0.0165086320339618,0.012711796336474235,0.013843593603107385,0.020027537556251307
2016-07-01,-0.006487181044786183,0.0021001181450071016,0.013884744792519221,0.015339625386899147,-8.211472626318272e-05,0.003033766426803197,0.001066967053034773,-0.004633440203151595
2016-07-05,-0.027913827281710768,-0.00719297073394809,0.012520390010652083,0.008254789567508913,0.00807974366854225,-0.009385876885290578,-0.008738273801128127,0.0068710911990121915
2016-07-06,0.010747160148615098,0.005997745817113875,0.0016158565452126794,0.005870043250717272,0.0030261183704753947,0.005684795546788246,0.011502956569360512,-0.0035222462336840232
2016-07-07,0.006479613733817224,-0.0006200364298102334,-6.987016903770016e-05,-0.003762499043616141,-0.0010599987077176687,0.004291833824684899,-0.012009679181405941,-0.0039759144626292375
2016-07-08,0.020633738247864297,0.014890277709620925,0.007366006793896096,0.0060120143847071095,0.002775214578657925,0.007713071403351757,0.006239027121184515,0.006431293396982785
2016-07-11,0.0071162238735194006,0.003526895314522882,-0.00877491225193272,-0.009423926954219786,0.0006511604741101795,0.003103090333752556,0.003741770795153254,0.004186925815305997
2016-07-12,0.014935204773184996,0.0072634511806162205,-0.016439617323045552,-0.016551874633622066,-8.12706950604758e-05,0.004537125822325683,0.01128969790374068,0.00021961427726147065
2016-07-13,-0.0006328557478247898,-0.00013958960323312564,0.011786363475975836,0.00920177573180525,0.0006507080264763765,-0.005645856113447367,-0.0007373032077900854,0.0035101979856873022
2016-07-14,0.015199255864692063,0.0055834468126036985,-0.014543624669389965,-0.007715129649756736,0.00146334485861499,0.01982032412027923,0.0007378472249157664,-0.001093306421175222
2016-07-15,0.0009358181193577231,-0.00134167441995392,-0.008595670857322268,-0.003848311365095225,-0.0014612066094357168,-0.00010100943280544339,0.0017903631804294662,-0.0013129701463284738
2016-07-18,-0.0034277127362914994,0.002687202848997705,-0.0009398419401197566,0.001576825791636871,0.0011385286207714618,0.01062919966238618,-0.00315371964547162,0.0
2016-07-19,-0.0015635723478375496,-0.0010164750911868525,0.005641652997825375,0.0013381467862105811,0.017134833771699,0.00040091974026568167,-0.0036910730452687224,0.0
2016-07-20,0.0010963234166510016,0.004162591036223295,-0.005466216682590175,-0.014307049036417885,-0.0008785396156897329,0.0009013513558862041,-0.005716238102544957,-0.0026297353027086023
2016-07-21,-0.0037541635541701313,-0.0037769035892798453,0.0020242959345466716,0.015232503958900523,8.015607349376452e-05,-0.005302321152690803,-0.0008519973106172474,-0.0013185063220041426
2016-07-22,0.00549539101137575,0.004485076388514919,0.001732511660715419,-0.007462722347700623,-0.0009589905504363561,-0.0077438426932888715,0.0017050084977521252,0.008360953165175378
2016-07-25,-0.0026550157502116534,-0.0027159386438811994,-0.0007206859427958401,-0.006964758718206121,-0.0011197224545228535,-0.013379599022204203,-0.019253274019839006,-0.005673368299561332
2016-07-26,0.004071033637545574,0.0004616200507314705,0.001586404915560946,0.0042241075487405855,0.002081964773335887,-0.0068829912151182615,-0.007266619478448422,-0.015141489357686555
2016-07-27,0.0031189327814558077,-0.0010612444932602827,0.012453344407950206,0.016111101422991103,-0.00303638930319583,0.06496345797363623,-0.0067737991594472025,-0.03297672244337402
2016-07-28,-0.0035755010428898393,0.0011547017383155556,-0.001848116976302383,-0.002889909558035031,-0.0024844886277808342,0.013501615016179525,-0.007810010554278435,0.005760249945714113
2016-07-29,-0.002028018904235096,0.0016146518061515014,0.008333399894035587,0.010339903082906332,0.006186717094863958,-0.001245845108570398,-0.013858133073483048,-0.0004580708993684457
2016-08-01,-0.0026576108739001514,-0.0008290843687606131,-0.010841582459132693,0.0018607962561190128,0.0013574283337192128,0.017656466990875197,-0.03473864778572222,-0.004125602635998593
2016-08-02,-0.002350929469783103,-0.0064072229248695045,-0.01030302553708895,0.00812570067976126,-0.004386004205547023,-0.014804280280574011,0.01374319663420942,0.001841257201323776
2016-08-03,0.01586783942710812,0.002923055648171635,0.0005779197760165111,-0.004759425467430023,-0.007608973007576569,0.012538388816836665,0.0051701635227410225,0.0025269334609312466
2016-08-04,-0.0015467222286672522,0.0010636280072910953,0.007514154608430301,0.0016968857004249216,-0.0003228615180724814,0.006177583610542214,-0.00011406976143202296,-0.0029789788555925067
2016-08-05,0.026951999310854013,0.00817881684120425,-0.010397899811522504,-0.01786395743940905,0.003067689110926697,0.01520718040807556,0.0009142102244683592,-0.0006894369749780305
2016-08-08,-0.003016699939037304,-0.0005958239123176057,0.0018841191806766577,-0.000862411663815732,-0.004748692004488797,0.00828065064215533,0.011763328567078846,-0.0009200833026039579
2016-08-09,-0.0034793831649133633,0.0005961791300992392,0.009836247308318447,0.004080325118523964,-0.001779247707493714,0.00406006893481714,0.001241978762542173,0.0006907279743688655
2016-08-10,-0.008957264401080134,-0.0024750050760389275,0.003867300607276025,0.004688953410549868,-0.0005670779322575203,-0.00744405908192991,-0.017510045577655897,0.003220252964204029
2016-08-11,0.002757262694230489,0.00464080052492144,-0.008917929451261242,-0.0069228329694296376,0.0033238173135619054,-0.0006482223576295132,0.0035877179541021764,0.003210573599813804
2016-08-12,-0.0021386745401781315,-0.0008689979986910012,0.008422885456931706,-0.002114801025603019,-0.004444008251502596,0.0023160741273431373,0.013030631027522777,0.006400121046984841
2016-08-15,0.006123616763334505,0.0028837910672092626,-0.009423099266224422,0.0034536484045673,-0.007385147047223484,0.012017496998649069,-0.0004558167742830799,0.0047694170131147295
2016-08-16,-0.00015210959016620507,-0.005157648365481493,-0.002665903920924473,0.0049280733796905896,-0.01618833922580243,-0.0009138612334521623,0.0012527879068566783,-0.009267810018613432
2016-08-17,0.0027394461598491127,0.0018809955345773233,0.005996447424047036,0.0002335080486637331,0.008144455169193154,-0.0014626316581815013,0.0021613316655706427,0.005247490064553828
2016-08-18,0.0009106791302082584,0.0022439005182777194,0.0015807861008449997,0.004747086461879935,-0.004863716145054986,-0.0012818108446995824,0.009079430589721493,0.0009080899624236416
2016-08-19,-0.0013648134351262886,-0.0014619732267867613,-0.005235226128084025,-0.008829675348611454,-8.309086052538106e-08,0.0025669883812089456,-0.01248483594918337,-0.004081633617919689
2016-08-22,-0.0009109433653561316,-4.5820152867026565e-05,0.008435100316934285,-0.00148474204574367,-0.006587859410584929,-0.007772535770268596,0.002164285989757486,-0.004098242948950004
2016-08-23,-0.00045584927147068743,0.002013474037431351,0.0010717361050787133,-0.00015649274735818341,0.0026021827856295143,0.003133261010572097,-0.003068601004174165,0.0025152779270689596
2016-08-24,0.0027367955761099516,-0.005114826099348324,-0.002356562571291021,-0.01111463505476229,-0.006111617546004422,-0.007533193278822736,0.0034197334653760514,0.0
2016-08-25,0.0018193249698796876,-0.0006888213836077073,-0.003793842757777166,-0.0008706109240564919,-0.0011795778667443857,-0.00425798027069213,-0.006362083046275724,-0.004105674507065449
